party_id,election_date,language,source,has_eu_code,is_primary_doc,may_contradict_core_dataset,manifesto_id,md5sum_text,url_original,md5sum_original,annotations,handbook,is_copy_of,title
21520,194602,,,,,,,,/down/originals/21520_1946.pdf,CURRENTLY_UNAVAILABLE,,,,De C.V.P. Beginselen Programma. Kerstprogramma [CEPESS reprint - extracts only]
21320,194906,,,,,,,,/down/originals/21320_1949.pdf,CURRENTLY_UNAVAILABLE,,,,Programme du 4 ans
21420,194906,,,,,,,,/down/originals/21420_1949.pdf,CURRENTLY_UNAVAILABLE,,,,Le parti libéral s’addresse au pays. Elections législatives et provinciales 1949
21520,194906,,,,,,,,/down/originals/21520_1949.pdf,CURRENTLY_UNAVAILABLE,,,,Parti Social Chrétien. 1949. Son Programme
21320,195006,,,,,,,,/down/originals/21320_1950.pdf,CURRENTLY_UNAVAILABLE,,,,Le part socialiste belge s’addresse au pays
21420,195006,,,,,,,,/down/originals/21420_1950.pdf,CURRENTLY_UNAVAILABLE,,,,Le parti libéral s’addresse au pays. Elections législatives et provinciales 1950
21520,195006,,,,,,,,/down/originals/21520_1950.pdf,CURRENTLY_UNAVAILABLE,,,,Addenda à la Brochure Parti Social-Chrétien 1949. Ses XIX points. Son programme
21320,195404,,,,,,,,/down/originals/21320_1954.pdf,CURRENTLY_UNAVAILABLE,,,,La Plate-forme électorale du PSB
21420,195404,,,,,,,,/down/originals/21420_1954.pdf,CURRENTLY_UNAVAILABLE,,,,Programme: Elections législatives 1954
21520,195404,,,,,,,,/down/originals/21520_1954.pdf,CURRENTLY_UNAVAILABLE,,,,CVP Programma 1954
21913,195404,,,,,,,,,,,,,Estimate
21320,195806,,,,,,,,/down/originals/21320_1958.pdf,CURRENTLY_UNAVAILABLE,,,,Quatre années du gouvernement des gauches
21420,195806,,,,,,,,/down/originals/21420_1958.pdf,CURRENTLY_UNAVAILABLE,,,,Programme du parti libéral
21520,195806,,,,,,,,/down/originals/21520_1958.pdf,CURRENTLY_UNAVAILABLE,,,,Uw Beste Kans. Kiesplatform
21913,195806,,,,,,,,,,,,,Estimate
21320,196103,french,CEMP,FALSE,TRUE,FALSE,21320_196103,035938170edb275f1600c25dafb10d46,/down/originals/21320_1961.pdf,CURRENTLY_UNAVAILABLE,False,,,Plateforme électorale socialiste
21420,196103,french,CEMP,FALSE,TRUE,FALSE,21420_196103,403fd1af2cd74fb361795b06f8d363c7,/down/originals/21420_1961.pdf,CURRENTLY_UNAVAILABLE,False,,,Voilà pourquoi vous devez voter… 1
21520,196103,french,CEMP,FALSE,TRUE,FALSE,21520_196103,9616b71e0c377a1a4f518b5cfb2531bb,/down/originals/21520_1961.pdf,CURRENTLY_UNAVAILABLE,False,,,Manifeste électoral du PSC
21913,196103,dutch,CEMP,FALSE,TRUE,FALSE,21913_196103,79a24725b285858314fd64c9a189677e,,,False,,,De Politieke Toestand
21320,196505,french,CEMP,FALSE,TRUE,FALSE,21320_196505,2599a6e1532bd9d1bd0a94c0c6208dd6,/down/originals/21320_1965.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme pour les élections législatives de 1965
21420,196505,dutch,CEMP,FALSE,TRUE,FALSE,21420_196505,976a25e4753bc7dcf02ffcf647443aa0,/down/originals/21420_1965.pdf,CURRENTLY_UNAVAILABLE,False,,,Waarom PVV?
21520,196505,french,CEMP,FALSE,TRUE,FALSE,21520_196505,b294bfac3ed6672af26a0ab47e6e18e7,/down/originals/21520_1965.pdf,CURRENTLY_UNAVAILABLE,False,,,Plateforme électorale du parti social chrétien. Contrat ʼ65-’70
21912,196505,,,,,,,,,,,,,Estimate
21913,196505,dutch,CEMP,FALSE,TRUE,FALSE,21913_196505,a86a4e00f1a0543038c4ee6ff6ee3fa7,,,False,,,Opgepast...
21320,196803,french,CEMP,FALSE,TRUE,FALSE,21320_196803,4b7ebbe9ef215905d014df258dbe26e4,/down/originals/21320_1968.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme P.S.B.
21420,196803,french,CEMP,FALSE,TRUE,FALSE,21420_196803,70fc43605a8ec604d2b6701fe599071d,/down/originals/21420_1968.pdf,CURRENTLY_UNAVAILABLE,False,,,Perspectives P.L.P.
21521,196803,dutch,CEMP,FALSE,TRUE,FALSE,21521_196803,238b83bd566dc4e67e15393c10d49568,/down/originals/21521_1968.pdf,CURRENTLY_UNAVAILABLE,False,,,De CVP doet het. '68 wetgevende verkiezingen. Program
21522,196803,french,CEMP,FALSE,TRUE,FALSE,21522_196803,f4e1846c405b0bdc25d9e8ee29dfa2b2,/down/originals/21522_1968.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme Feu vert P.S.C.
21911,196803,,,,,,,,,,,,,Estimate
21912,196803,french,CEMP,FALSE,TRUE,FALSE,21912_196803,b9f0bc234bff4175bab72150a64fd7f7,/down/originals/21912_1968.pdf,CURRENTLY_UNAVAILABLE,False,,,F.D.F. 1968
21913,196803,,,,,,,,,,,,,Een Partij voor jonge dynamische mensen
21320,197111,french,CEMP,FALSE,TRUE,FALSE,21320_197111,b90e2fc1751b49f8968e659199817ed5,,,False,,,Programme électorale du parti socialiste belge
21421,197111,french,CEMP,FALSE,TRUE,FALSE,21421_197111,9b160aa23fed7eef5d9006789b05d8e1,,,False,,,Élections 1971: Programme national. Economique et Social [Joint programme of PVV/PLP 21420]
21422,197111,french,CEMP,FALSE,TRUE,FALSE,21422_197111,9b160aa23fed7eef5d9006789b05d8e1,/down/originals/21422_1971.pdf,CURRENTLY_UNAVAILABLE,False,,21421_197111,Élections 1971: Programme national. Economique et Social [Joint programme of PVV/PLP 21420]
21424,197111,,,,,,,,/down/originals/21424_1971.pdf,CURRENTLY_UNAVAILABLE,,,,Quelques aspects de notre programme
21521,197111,dutch,CEMP,FALSE,TRUE,FALSE,21521_197111,b09637ba3a2deaf105dfa034b86fd3e5,/down/originals/21521_1971.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme d'action régionale du P.S.C.
21522,197111,french,CEMP,FALSE,TRUE,FALSE,21522_197111,4a5439254927575d500ba1f86dd95a6a,/down/originals/21522_1971.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme National du P.S.C. 1971
21911,197111,french,CEMP,FALSE,TRUE,FALSE,21911_197111,566ff3b235a7d7f693cb3e0cd0b471d5,/down/originals/21911_1971.pdf,CURRENTLY_UNAVAILABLE,False,,,"Une force, une doctrine, une action"
21912,197111,french,CEMP,FALSE,TRUE,FALSE,21912_197111,190acdeceb970d2bd29793db109b7c32,/down/originals/21912_1971.pdf,CURRENTLY_UNAVAILABLE,False,,,1971 F.D.F.
21913,197111,dutch,CEMP,FALSE,TRUE,FALSE,21913_197111,a2bf3a2257ee734e06d3ef584254aeb5,,,False,,,Programma - Aktieplan
21320,197403,french,CEMP,FALSE,TRUE,FALSE,21320_197403,c43df4fe2aff4d20e45bd659fc1cd7c4,/down/originals/21320_1974.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme électoral du P.S.B. - B.S.P. Programme  pour une société progressiste
21421,197403,dutch,CEMP,FALSE,TRUE,FALSE,21421_197403,a5fd21fa34f68f1c2d521c37fc2c3790,/down/originals/21421_1974.pdf,CURRENTLY_UNAVAILABLE,False,,,Het is Tijd!
21422,197403,french,CEMP,FALSE,TRUE,FALSE,21422_197403,13146d6c4f6a270860f81a43d9e2e140,/down/originals/21422_1974.pdf,CURRENTLY_UNAVAILABLE,False,,,Plate-forme électorale du PLP wallon. Dix propositions de progrès. Programme en 10 points pour 4 ans
21424,197403,french,CEMP,FALSE,TRUE,FALSE,21424_197403,18d2d64d59a901c16b9e0bf62fee2d5f,/down/originals/21424_1974.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme électorale du P.L.D.P.
21521,197403,french,CEMP,FALSE,TRUE,FALSE,21521_197403,0b934b73db1eca9daacfe85f6dcc4522,/down/originals/21521_1974.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme d’action régionale du C.V.P.
21522,197403,french,CEMP,FALSE,TRUE,FALSE,21522_197403,c6547f155ee7ade944ea3072e596d217,/down/originals/21522_1974.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme d’action régionale Wallonie-Bruxelles du P.S.C.
21911,197403,french,CEMP,FALSE,TRUE,FALSE,21911_197403,08a289b79ff074c8f347c1915bbea61f,/down/originals/21911_1974.pdf,CURRENTLY_UNAVAILABLE,False,,,Bâtir la Wallonie. Assainir la politique
21912,197403,french,CEMP,FALSE,TRUE,FALSE,21912_197403,71472ea34c9b998a627bec485348598e,/down/originals/21912_1974.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme FDF pour les élections du 10 mars 1974
21913,197403,dutch,CEMP,FALSE,TRUE,FALSE,21913_197403,b345b91dafac4aa71ba896191057f110,,,False,,,Aktieplan
21320,197704,french,CEMP,FALSE,TRUE,FALSE,21320_197704,018575275c38e19537902d6e7c0f044a,/down/originals/21320_1977.pdf,CURRENTLY_UNAVAILABLE,False,,,Le programme de gouvernement du parti socialiste belge
21421,197704,dutch,CEMP,FALSE,TRUE,FALSE,21421_197704,675348639d50a052f8ddb4114ff8b40e,/down/originals/21421_1977.pdf,CURRENTLY_UNAVAILABLE,False,,,"Bekwaam, zelfstandig, verdraagzaam, zeker"
21422,197704,french,CEMP,FALSE,TRUE,FALSE,21422_197704,c43811ac3a5c067275a235045140ad47,/down/originals/21422_1977.pdf,CURRENTLY_UNAVAILABLE,False,,,Plate-forme électorale avril 1977
21424,197704,french,CEMP,FALSE,TRUE,FALSE,21424_197704,e76ed4555c311ad8f6d2d7161e1d2cb2,/down/originals/21424_1977.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme du parti libéral
21521,197704,dutch,CEMP,FALSE,TRUE,FALSE,21521_197704,a3f1f203c811d447bf8741ce6ee0e89d,/down/originals/21521_1977.pdf,CURRENTLY_UNAVAILABLE,False,,,Meer dan ooit... Tindemans! Voorspoed door moed. Vierkzingsprogramma van de CVP
21522,197704,french,CEMP,FALSE,TRUE,FALSE,21522_197704,7598061e53fab3c846b1dd2ef037d92b,/down/originals/21522_1977.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme d’action régionale 'Wallonie-Bruxelles' du P.S.C.
21911,197704,french,CEMP,FALSE,TRUE,FALSE,21911_197704,97598666ad3450b2b0023c1beed32fd7,/down/originals/21911_1977.pdf,CURRENTLY_UNAVAILABLE,False,,,Etre wallon. Elections législatives 17 avril '77
21912,197704,french,CEMP,FALSE,TRUE,FALSE,21912_197704,5ba152d9bf45b1ff2fa3dadcbe33e048,/down/originals/21912_1977.pdf,CURRENTLY_UNAVAILABLE,False,,,Bruxellois maître chez toi
21913,197704,dutch,CEMP,FALSE,TRUE,FALSE,21913_197704,84c76630ed1fe7403fff9fe4086c8dfc,/down/originals/21913_1977.pdf,CURRENTLY_UNAVAILABLE,False,,,Verkiezingsprogramma 1997
21321,197812,dutch,CEMP,FALSE,TRUE,FALSE,21321_197812,b470459620ec7913a4d2fc7c70add85b,/down/originals/21321_1978.pdf,CURRENTLY_UNAVAILABLE,False,,,Programma Vlaamse Socialisten. Verkiezingen 17.12.78
21322,197812,french,CEMP,FALSE,TRUE,FALSE,21322_197812,7586e74bc21173de21b307d0da85cac7,/down/originals/21322_1978.pdf,CURRENTLY_UNAVAILABLE,False,,,Faire fâce - construire l’avenir. Programme du parti socialiste 17 décembre 1978
21421,197812,dutch,CEMP,FALSE,TRUE,FALSE,21421_197812,5adb1e33a3f5e47130c38ed2a8812d7e,,,False,,,U verdient écht beter. Urgentieprogram van de P.V.V.
21422,197812,french,CEMP,FALSE,TRUE,FALSE,21422_197812,c76d679590ee1cba1298b60d1b175163,/down/originals/21422_1978.pdf,CURRENTLY_UNAVAILABLE,False,,,Questions pour demain. Le programme du PRLW. '78 élections
21424,197812,french,CEMP,FALSE,TRUE,FALSE,21424_197812,046e4b006abe8738734f8138c24270c6,/down/originals/21424_1978.pdf,CURRENTLY_UNAVAILABLE,False,,,Plate-forme électorale du parti libéral
21521,197812,dutch,CEMP,FALSE,TRUE,FALSE,21521_197812,ce7a3aad2da13c8f9e121a4e1bad2a3a,/down/originals/21521_1978.pdf,CURRENTLY_UNAVAILABLE,False,,,Er is een uitweg met de C.V.P. Verkiezingsprogramma van de C.V.P. 17 december 1978
21522,197812,french,CEMP,FALSE,TRUE,FALSE,21522_197812,358bf42017579bc8f4a2ff9398f73c6e,/down/originals/21522_1978.pdf,CURRENTLY_UNAVAILABLE,False,,,Aller a l’essential pour rendre l’avenir possible. Programme 17 décembre 1978
21911,197812,french,CEMP,FALSE,TRUE,FALSE,21911_197812,db7739b93b55e7515a989334265d40a9,/down/originals/21911_1978.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme du Rassemblement Wallon. Wallon maître chez toi. Elections du 17 décembre 1978
21912,197812,french,CEMP,FALSE,TRUE,FALSE,21912_197812,d93c23151cf6ad853834b56a4be23b7f,/down/originals/21912_1978.pdf,CURRENTLY_UNAVAILABLE,False,,,La liberté d’etre Bruxellois
21913,197812,dutch,CEMP,FALSE,TRUE,FALSE,21913_197812,d898bf6382be3fc9fddd36e2800932e1,/down/originals/21913_1978.pdf,CURRENTLY_UNAVAILABLE,False,,,"Verkiezingsprogramma 17 december 1978. Volksunie, Vlaams belang"
21914,197812,,,,,,,,,,,,,Estimate
21111,198111,french,CEMP,FALSE,TRUE,TRUE,21111_198111,e815c0f5982d414b48afe3da4664001a,,,False,,,Estimate
21112,198111,dutch,CEMP,FALSE,TRUE,TRUE,21112_198111,6ecd44fd744eebbda608f699e829813a,,,False,,,Estimate
21321,198111,dutch,CEMP,FALSE,TRUE,FALSE,21321_198111,603c54f3a7f8e77e82ac57d2e1bcb94e,/down/originals/21321_1981.pdf,CURRENTLY_UNAVAILABLE,False,,,SP Verkiezingsprogramma. Verkiezingen 8 november 1981
21322,198111,french,CEMP,FALSE,TRUE,FALSE,21322_198111,06319ac2891a60fb54b9227dfcd89aed,,,False,,,Le programme complet du parti socialiste
21421,198111,dutch,CEMP,FALSE,TRUE,FALSE,21421_198111,aa94df8048254dda5de76d5487a0e865,,,False,,,Personata - Nu of nooit
21422,198111,french,CEMP,FALSE,TRUE,FALSE,21422_198111,3d8bb2ee91588e67d40b1efcfe74ede7,/down/originals/21422_1981.pdf,CURRENTLY_UNAVAILABLE,False,,,Projet pour le changement
21521,198111,dutch,CEMP,FALSE,TRUE,FALSE,21521_198111,4cca516c01e61dc7ff98c81a08c33bdc,/down/originals/21521_1981.pdf,CURRENTLY_UNAVAILABLE,False,,,Nu te nemen of te laten: een sterk nieuw beleid. Verkiezingsprogramma van de CVP
21522,198111,french,CEMP,FALSE,TRUE,FALSE,21522_198111,ea8182f267f10174da8cf9a1cd132521,/down/originals/21522_1981.pdf,CURRENTLY_UNAVAILABLE,False,,,"Pour eux, avec nous. L'effort maintenant. 8 novembre 1981 [Consists of four parts: 1. A la croisée des chemins 2. Programme pour la région wallonne et la Communauté française 3. Politiques spécifiques  4. Bruxelles Oui, Séparatiste Non"
21911,198111,french,CEMP,FALSE,TRUE,FALSE,21911_198111,3429cc70ecb7de8773198f3004b9ebb2,/down/originals/21911_1981.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme du Rassemblement Wallon. Elections du 8 novembre 1981
21912,198111,french,CEMP,FALSE,TRUE,FALSE,21912_198111,f06baca8ffe9bc8fe79c31941ed22f16,,,False,,,Bruxellois maître chez toi
21913,198111,dutch,CEMP,FALSE,TRUE,FALSE,21913_198111,9d0bc105fdfa5f3d4dce9ff88074308a,/down/originals/21913_1981.pdf,CURRENTLY_UNAVAILABLE,False,,,Werk en zekerheid in een Vlaamse staat. Verkiezingsprogramma 8 novembre 1981
21914,198111,dutch,CEMP,FALSE,TRUE,TRUE,21914_198111,79809373dfce3ba44cbfca24466e4b25,,,False,,,Estimate
21111,198510,french,CEMP,FALSE,TRUE,TRUE,21111_198510,c8aafde69f45c2efd01a0137b5faa580,/down/originals/21111_1985.pdf,CURRENTLY_UNAVAILABLE,False,,,Estimate
21112,198510,dutch,CEMP,FALSE,TRUE,TRUE,21112_198510,55196b47d2462c42065464b532eb93cc,,,False,,,Estimate
21321,198510,dutch,CEMP,FALSE,TRUE,FALSE,21321_198510,684f1b9d184273bb7da63a2cd397b573,/down/originals/21321_1985.pdf,CURRENTLY_UNAVAILABLE,False,,,"Werk, rechtvaardigheid en vrede. SP-Verkiezingsprogramma. Parlementsverkiezingen 1985"
21322,198510,french,CEMP,FALSE,TRUE,FALSE,21322_198510,6c847e096889dd08bc624dc4e511502a,/down/originals/21322_1985.pdf,CURRENTLY_UNAVAILABLE,False,,,1. Programme institutionnel et socio-économique 2. Programme complementaire à l’accord
21421,198510,dutch,CEMP,FALSE,TRUE,FALSE,21421_198510,20db9d44f8746d2fb722749a1b4b2827,/down/originals/21421_1985.pdf,CURRENTLY_UNAVAILABLE,False,,,Er is opniew een toekomst
21422,198510,french,CEMP,FALSE,TRUE,FALSE,21422_198510,1f5ba7a4892f46d64472cb6251f6b6b5,/down/originals/21422_1985.pdf,CURRENTLY_UNAVAILABLE,False,,,La liberte en action
21521,198510,dutch,CEMP,FALSE,TRUE,FALSE,21521_198510,2626b6eb33223910f9837b7f0e77e516,/down/originals/21521_1985.pdf,CURRENTLY_UNAVAILABLE,False,,,Geen ommekeer! Vlaams Kristendemokratisch Weekblad ZEG met CVP-Programma
21522,198510,french,CEMP,FALSE,TRUE,FALSE,21522_198510,a05481274a3694913e2e60c77b680b27,/down/originals/21522_1985.pdf,CURRENTLY_UNAVAILABLE,False,,,Les dix ambitions du P.S.C. Priorités pour le futur gouvernement et les futurs exécutifs
21912,198510,french,CEMP,FALSE,TRUE,FALSE,21912_198510,a93cd8581d7035897d01438faf82dddf,/down/originals/21912_1985.pdf,CURRENTLY_UNAVAILABLE,False,,,Redressez BXL - Votez FDF. Programme du F.D.F.
21913,198510,dutch,CEMP,FALSE,TRUE,FALSE,21913_198510,37923926469a2519e446acb08da9eb75,/down/originals/21913_1985.pdf,CURRENTLY_UNAVAILABLE,False,,,Meer werk en minder lasten in een vrij Vlaanderen
21914,198510,,,,,,,,/down/originals/21914_1985.pdf,CURRENTLY_UNAVAILABLE,,,,Estimate
21111,198712,french,CEMP,FALSE,TRUE,TRUE,21111_198712,aa98702ff58c2557f5b63b63506f09a4,/down/originals/21111_1987.pdf,CURRENTLY_UNAVAILABLE,False,,,Estimate
21112,198712,dutch,CEMP,FALSE,TRUE,TRUE,21112_198712,32d7bc844f31d3c7457977fd1e3092f9,/down/originals/21112_1987.pdf,CURRENTLY_UNAVAILABLE,False,,,Estimate
21321,198712,dutch,CEMP,FALSE,TRUE,FALSE,21321_198712,f5d4b49582db78665a9997a6d1a9e36f,/down/originals/21321_1987.pdf,CURRENTLY_UNAVAILABLE,False,,,SP-Verkiezigsmanifest. Parlementsverkiezingen 13 december 1987
21322,198712,french,CEMP,FALSE,TRUE,FALSE,21322_198712,b2534795ce4a77b5a4eb9cb14ef20ae4,/down/originals/21322_1987.pdf,CURRENTLY_UNAVAILABLE,False,,,Programme du P.S. Elections législatives du 13.12.1987
21421,198712,dutch,CEMP,FALSE,TRUE,FALSE,21421_198712,00d209471a8ca3c0992d832fe884eb3d,/down/originals/21421_1987.pdf,CURRENTLY_UNAVAILABLE,False,,,P.V.V. programma 13 december
21422,198712,french,CEMP,FALSE,TRUE,FALSE,21422_198712,b689cd5cf058db5f173ffc79c4d16eed,/down/originals/21422_1987.pdf,CURRENTLY_UNAVAILABLE,False,,,L’essentiel d’abord.
21521,198712,dutch,CEMP,FALSE,TRUE,FALSE,21521_198712,e26d86217d49633f47406c110f483a3c,/down/originals/21521_1987.pdf,CURRENTLY_UNAVAILABLE,False,,,Ja voor Houvast. Programma van de Vlaamse Kristen-Demokraten voor de wetgevende verkiezingen van 13 december 1987
21522,198712,french,CEMP,FALSE,TRUE,FALSE,21522_198712,851d12cfceb68dad3a7fbf449dfb130c,/down/originals/21522_1987.pdf,CURRENTLY_UNAVAILABLE,False,,,"Le courage de ses idées. Le cran de les appliquer. Programme électoral, élections législatives du 13/12/87"
21912,198712,french,CEMP,FALSE,TRUE,TRUE,21912_198712,cc19f48bc4095ee7faf8365962e431ee,/down/originals/21912_1987.pdf,CURRENTLY_UNAVAILABLE,False,,,"Bruxelles, j'y tiens… FDF une force fidèle. Programme du F.D.F."
21913,198712,dutch,CEMP,FALSE,TRUE,FALSE,21913_198712,d758678e41ff8f5c6875af830f040e3d,/down/originals/21913_1987.pdf,CURRENTLY_UNAVAILABLE,False,,,Volksunie. Een kordate aanpak. Verkiezingsplatform voor 13.12.87
21914,198712,dutch,CEMP,FALSE,TRUE,TRUE,21914_198712,d8c96ea55572638d3c6b55fa099cff49,/down/originals/21914_1987.pdf,CURRENTLY_UNAVAILABLE,False,,,Estimate
21111,199111,french,CEMP,FALSE,TRUE,FALSE,21111_199111,7c187709ee151627b6b3d315a61ad131,,,False,,,"Durgence, Ecolo"
21112,199111,dutch,CEMP,FALSE,TRUE,FALSE,21112_199111,cffd9b273f0c2576cb0efa7f22b9b251,,,False,,,Alleen dode vissen drijven met de stroom mee
21321,199111,dutch,CEMP,FALSE,TRUE,FALSE,21321_199111,91ddcb68cc7e2bbd0d6037a1a85e69b0,,,False,,,We zijn boven alles een sociale partij
21322,199111,french,CEMP,FALSE,TRUE,FALSE,21322_199111,393da724cc221e4bf4986985bd63ca84,,,False,,,Programme électoral. L'evidence socialiste
21421,199111,,,,,,,,,,,,,Herstel het beleid
21422,199111,french,CEMP,FALSE,TRUE,FALSE,21422_199111,16908c056e23aa86dde97ef015c47b9a,,,False,,,La force de la liberté
21521,199111,dutch,CEMP,FALSE,TRUE,FALSE,21521_199111,41cd167154386cc59ca51c88123fbf60,,,False,,,Goed leven in Vlaanderen ook morgen
21522,199111,french,CEMP,FALSE,TRUE,FALSE,21522_199111,e2b445b82f3c63f4aacc14c73bc87f21,,,False,,,Programme électoral di PSC
21912,199111,french,CEMP,FALSE,TRUE,FALSE,21912_199111,6e759c5181041655e691b992f9b80726,,,False,,,Programme 1991
21913,199111,dutch,CEMP,FALSE,TRUE,FALSE,21913_199111,35b979653f5c50b6a003fca9f8f3a49e,,,False,,,Lemand moet z’n nek uitsteken
21914,199111,dutch,CEMP,FALSE,TRUE,FALSE,21914_199111,62f3e7f6e63382deb5395e390e8db106,,,False,,,Uit zelfverdediging. Vlaams Blok. Eigen volk eerst. Verkiezingsprogramma 1991
21111,199505,french,CEMP,FALSE,TRUE,FALSE,21111_199505,0cf645e6a678a732a9ad251795a74df0,,,False,,,L’avenir est ouvert
21112,199505,dutch,CEMP,FALSE,TRUE,FALSE,21112_199505,414525767005bb56c508e3a3c3a190a1,,,False,,,21 mei. Begin met een schoon blad
21321,199505,dutch,CEMP,FALSE,TRUE,FALSE,21321_199505,827f153362d2f21b70cb2a63c5151743,,,False,,,Verkiezingsprogramma 21 mei 1995 van de SP (België)
21322,199505,french,CEMP,FALSE,TRUE,FALSE,21322_199505,9bc52955fdadf6e7e03fed9b9652032b,,,False,,,Une société plus juste
21421,199505,dutch,CEMP,FALSE,TRUE,FALSE,21421_199505,cfde81227c506af593489845b2c4b3de,,,False,,,Het federaal regeerprogramma van de V.L.D.
21423,199505,french,CEMP,FALSE,TRUE,FALSE,21423_199505,30add12afa8d75f01adde5bd3c4ab43f,,,False,,,Y’a du changement dans l’air
21521,199505,dutch,CEMP,FALSE,TRUE,FALSE,21521_199505,6a46b3e2ab5f3b8b42725e581e0feb4a,,,False,,,Werken aan de toekomst. Programma van de Vlaamse christen-democraten voor de parlementsverkiezingen van 21 mei 1995
21522,199505,french,CEMP,FALSE,TRUE,FALSE,21522_199505,3382d85d0ffdaf93b40d436d897d16cb,,,False,,,Les projets du PSC
21913,199505,dutch,CEMP,FALSE,TRUE,FALSE,21913_199505,8481e024f39529d9b205cfa6da2a1707,,,False,,,Met hart en ziel voor Vlaanderen. Verkiezingsprogramma 21 mei 1995
21914,199505,dutch,CEMP,FALSE,TRUE,FALSE,21914_199505,7d9c4ca3310bda6172c69f658fd1d56c,,,False,,,Nu afrekenen! Eigen volk eerst. Verkiezingsprogramma 1995
21111,199906,,,,,,,,,,,,,Débloquer la socíeté
21112,199906,dutch,CEMP,FALSE,TRUE,FALSE,21112_199906,ae9681f11ee66ab6cc4f7c498b834c93,,,False,,,De toekomst is groen
21321,199906,dutch,CEMP,FALSE,TRUE,FALSE,21321_199906,fb784e1b1dcd54201a509a6872f51dc9,,,False,,,Kieskontract
21322,199906,french,CEMP,FALSE,TRUE,FALSE,21322_199906,b3894fa0c4073c2489f1a0ea20a3e067,,,False,,,Un contract pour le 21éme síecle
21421,199906,dutch,CEMP,FALSE,TRUE,FALSE,21421_199906,4bbf03bf544f2bdaa23614d26f8c6912,,,False,,,Ons land kan beter. Voor de verandering
21425,199906,french,CEMP,FALSE,TRUE,FALSE,21425_199906,cc8c8d886759a07a75ecefb425944766,,,False,,,Unir pour réussir. Le programme de la federation PRL FDF MCC
21521,199906,dutch,CEMP,FALSE,TRUE,FALSE,21521_199906,ff5699bb3591383ec07d5fd52272145b,,,False,,,Kansen voor kwaliteit. Op alle vlakken
21522,199906,french,CEMP,FALSE,TRUE,FALSE,21522_199906,4e28ab6f3f6d2273627271f919461afa,,,False,,,5 maniéres de vivre mieux
21914,199906,dutch,CEMP,FALSE,TRUE,TRUE,21914_199906,8aa7c0ef2d87614592699cde0c83a0b9,,,False,,,Estimate
21915,199906,dutch,CEMP,FALSE,TRUE,FALSE,21915_199906,c6e86869ee15205ec1488360690d87be,,,False,,,Programma voor de parlementsverkiezingen
21111,200305,french,CEMP,FALSE,TRUE,FALSE,21111_200305,9ab3548479957d7185c2f885cc108401,,,False,,,Document missing
21112,200305,dutch,CEMP,FALSE,TRUE,FALSE,21112_200305,e2cc114a8576d2c7ae26e38ac9988798,,,False,,,Document missing
21221,200305,,,,,,,,,,,,,Document missing
21322,200305,french,CEMP,FALSE,TRUE,FALSE,21322_200305,5f5bca12e599e14cf57d2db5c8072fa0,,,False,,,Document missing
21421,200305,dutch,CEMP,FALSE,TRUE,FALSE,21421_200305,00f498736c76ebf5d4ff399e58b8ba02,,,False,,,Document missing
21426,200305,,,,,,,,,,,,,Document missing
21521,200305,dutch,CEMP,FALSE,TRUE,FALSE,21521_200305,29b4ee90e9fd1e1f3bbc0c5fb11f92bd,,,False,,,Document missing
21522,200305,french,CEMP,FALSE,TRUE,FALSE,21522_200305,b66565ac3618460165fa28f4c3607d96,,,False,,,Programme électoral du cdH 1
21914,200305,dutch,CEMP,FALSE,TRUE,TRUE,21914_200305,5f8ad51203ff3fd5d0ca837c2757acbe,,,False,,,Estimate
21916,200305,,,,,,,,,,,,,Document missing
21111,200706,,,,,,,,/down/originals/2015-1/21111_2007.pdf,CURRENTLY_UNAVAILABLE,,,,Programme Ecolo elections fédérales 2007
21112,200706,dutch,MARPOR,FALSE,TRUE,FALSE,21112_200706,e255c411836741cb08655996b963ccf0,/down/originals/21112_2007.pdf,CURRENTLY_UNAVAILABLE,True,4,,De toekomst begint nu. Programma Groen! voor de federale verkiezingen van 10 juni 2007
21221,200706,dutch,MARPOR,FALSE,TRUE,FALSE,21221_200706,b7b0c231c3318fafd17aa934da00e5c7,/down/originals/21221_2007.pdf,CURRENTLY_UNAVAILABLE,True,4,,Gemeenschappelijke programmatekst sp.a­spirit
21321,200706,dutch,MARPOR,FALSE,TRUE,FALSE,21321_200706,4c3be4512ee7eee2f2e41625b4724d4a,,,True,4,,Verkoezingsprogramma sp.a [Consists of five parts 1. Principes vorrop 2. Samen voor een nieuw sociaal model 3. Het klimaat plan 4. De wereld is van iedereen 5. Elk kind schoon kind]
